game,round,col,row,n,category,clue,answer
6099,1,6,5,5,More Cowbell,"'Rock On, Gold Dust Woman, Take Your Silver Spoon, Dig Your Grave', Sang This Cowbell-Employing Band",Fleetwood Mac
6099,2,1,1,33,Ancient Bro-Mans,"I Understand The Confusion--That Ripped Torso With The 6-Pack Is Not Me, But This Roman Water God",Neptune
6099,2,1,2,34,Ancient Bro-Mans,"I'M Gonna Be Best In Bro At The Chariot Races This Weekend At The C.M., Short For This Hippodrome In Rome",The Circus Maximus
6099,2,1,3,35,Ancient Bro-Mans,"Dude, I've Got Swagger Wearing This Upper-Class Garment--Calpurnia Is Totally Impressed",A Toga
6099,2,1,4,36,Ancient Bro-Mans,"Bro, I Know You're Hungover, So Let's Go Sweat It Out At The Baths Named For This Emperor Who Ruled Until 217",Caracalla
6099,2,1,5,37,Ancient Bro-Mans,"Come At Me, Bro! But Before You Do, I Warn You, I Spent 2 Years In This Guard, The Household Troops Of Caesar",The Praetorian Guard
6099,2,2,1,38,Principles,In Physics The Equivalence Principle States That Inertia & This Attractive Force Are Sometimes Indistinguishable,Gravity
6099,2,2,2,39,Principles,"FreepresS.net Is A Website That's Interested In 'Net' This, 'The Internet's Guiding Principle'",Net Neutrality
6099,2,2,3,40,Principles,The Principle Named For This Comic Strip Office Worker Says That The Least Qualified Make It To Management,Dilbert
6099,2,2,4,41,Principles,"When Crop Circles Proved To Be Made By Humans, Not Aliens, Scientists Explained That The Simplest Answer Is The Likeliest, Also Known As This Principle Named For A 14th-Century English Philosopher",Occam's Razor
6099,2,2,5,42,Principles,"According To Arthur C. Clarke, 'Any Sufficiently Advanced Technology Is Indistinguishable From' This",Magic
6099,2,3,1,43,Novel Actors,"In Addition To The Play 'Picasso At The Lapin Agile', This Wild & Crazy Guy Writes Novels Like 'The Pleasure Of My Company'",Steve Martin
6099,2,3,2,44,Novel Actors,"Lorelai From 'Gilmore Girls', She's Had 3 Books Hit The New York Times Bestsellers List, One A Novel",Lauren Graham
6099,2,3,3,45,Novel Actors,"You Know Him As DR. Gregory House, But He's Also The Author Of The Comic Spy Novel 'The Gun Seller'",Hugh Laurie
6099,2,3,4,46,Novel Actors,"When She's Not Palling Around With Luke Cage & Daredevil, This Actress Is Writing Thrillers Like 'Bonfire'",(Krysten) Ritter
6099,2,3,5,48,Novel Actors,This Comic Actor Who Played DR. Frankenstein & Willy Wonka Also Wrote Fiction Like 'Something To Remember You By',(Gene) Wilder
6099,2,4,1,49,Contractions,It Can Be Used After A Number From 1 To 12 To Tell Someone What Direction An Object Is,O'clock
6099,2,4,2,50,Contractions,It's The Contracted Military Rank Famed In Cereal,Cap'n
6099,2,4,3,51,Contractions,"A 2015 Book Says That For Over 200 Years, This Word 'Has Been Knocking At The Door Of Standard English' But Is Still Shunned",Ain't
6099,2,4,4,52,Contractions,"Don't Confuse A 5-Letter Possessive Pronoun With This Contraction, Its Homophone",Who's (Or They're)
6099,2,4,5,53,Contractions,3 Contractions Led To This Triple Rhyme Phrase Meaning Basically 'If Only I Had--But Oh Well',"Coulda, Woulda, Shoulda"
6099,2,5,1,29,Arts & Culture,Humperdinck's Opera About These Fairy-Tale Siblings Was The First Complete Opera Aired On Radio,Hansel And Gretel
6099,2,5,2,30,Arts & Culture,"An Annoyed Critic Wrote Of This -Ism's 1876 Show, 'Trees Are Not VioleT...The Sky Is Not The Color Of Fresh Butter'",Impressionism
6099,2,5,3,31,Arts & Culture,You'll Find Several Paintings Veronese On The Eyes In Venice's Palazzo Ducale Or These Officials' 'Palace',The Doge
6099,2,5,4,32,Arts & Culture,"He Had Nothing To Do With The Title, But Aaron Copland Said, 'I've Begun To See The' Mountains 'Myself' On Hearing This Piece",Appalachian Spring
6099,2,5,5,47,Arts & Culture,"In A Delibes Ballet, DR. Coppelius Is A Toymaker & The Title Character Coppelia Is One Of These",Doll
6099,2,6,1,54,Place Holders,169-Foot-Tall Nelson's Column: In This Square,Trafalgar Square
6099,2,6,2,55,Place Holders,Herald Square: In This Borough,Manhattan
6099,2,6,3,56,Place Holders,Via Monte Napoleone: In This Fashionable City,Milan
6099,3,1,1,57,Before They Were President,"On October 4, 1940, For The Premiere Of What's Been Called His Most Famous Movie Role, Ronald Reagan Was In This City","South Bend, Indiana"
6101,1,1,1,6,Tv Guide Magazine 65th Anniversary,"In Its First Issue, Tv Guide Became An Entertainment Fixture With A 1953 Photo Of Desiderio, Son Of This Comedian",Lucille Ball
6101,1,1,2,7,Tv Guide Magazine 65th Anniversary,In 1974 Tv Guide Went With A Cover From This Show About A Family Beloved From Books,Little House On The Prairie
6101,1,1,3,8,Tv Guide Magazine 65th Anniversary,'Cheers' To You If You Can Give Us The First Names Of These Two Characters Seen Here With Carla,Sam And Diane
6101,1,1,4,9,Tv Guide Magazine 65th Anniversary,"Before There Was Mcdreamy, There Was DR. Ross, Played By Some Guy Named Clooney On This Show",Er
6101,1,1,5,10,Tv Guide Magazine 65th Anniversary,A 2014 Cover About This Show Featured An Appropriate James Bond Title As A Caption,The Americans
6101,1,2,1,1,Multi-Word Capital Cities,"San Jose In This Central American Nation Is Home To John F. Kennedy Park, Memorializing His Visit To The Country In 1963",Costa Rica
6101,1,2,2,2,Multi-Word Capital Cities,"With A Name Meaning 'New Flower', This City Replaced Entoto As The Capital Of Ethiopia In 1887",Addis Ababa
6101,1,2,3,3,Multi-Word Capital Cities,"This Malaysian Capital Lies In The Country's Tin & Rubber Belt; I Used To Wear One Of Those, But It Chafed",Kuala Lumpur
6101,1,2,4,4,Multi-Word Capital Cities,"Developed By King Norodom, This Capital City Lies At The Confluence Of The Mekong, Bassac & Tonle Sap Rivers",Phnom Penh
6101,1,2,5,5,Multi-Word Capital Cities,U.S. Students At A Medical School In This Caribbean Nation's Capital ST. George's Were Rescued During A 1983 Invasion,Grenada
6101,1,3,1,21,Nonfiction,"After Profiling Diana, Andrew Morton Wrote About 'A Hollywood Princess', This 2018 Bride",(Meghan) Markle
6101,1,3,2,22,Nonfiction,'A Curious Man' Is A Biography Of This 'Believe It Or Not!' Cartoonist,Ripley
6101,1,3,3,23,Nonfiction,"'Promise Me, Dad' Is A 2017 Memoir By This Former Vice President",Joe Biden
6101,1,3,4,24,Nonfiction,"In Chapter 1 Of This Memoir, Solomon Northup Says He Was 'Happily Rescued' From Bondage In January 1853",12 Years A Slave
6101,1,3,5,25,Nonfiction,"'The Last Castle' Takes Readers Inside This Largest Residence In The U.S., Once A Vanderbilt Home",The Biltmore
6101,1,4,1,16,Foreign Phrasebook,"Excel In Spanish & You Get Not Just Bien But This, 'Very Good'",Muy Bien
6101,1,4,2,17,Foreign Phrasebook,Alliterative Translation Of The Arabic 'Allahu Akbar',God Is Great
6101,1,4,3,18,Foreign Phrasebook,"Puzzled Germans Say, 'Ich Verstehe Nur Bahnhof', 'All I Understand Is' This Transit Place",The Train Station
6101,1,4,4,19,Foreign Phrasebook,The 4 Words Of This 'So-So' French Phrase All Start With 'C',"Comme CI, Comme ̤A"
6101,1,4,5,20,Foreign Phrasebook,"We 'Make Mincemeat' Of Someone, Italians 'Fare Polpette'--Make These Of Him",Meatballs
6101,1,5,1,30,Sweet Somethings,"While This Thick, Sweet Substance Can Relieve Coughs In Older Kids, Don't Give It To Infants; They Could Get Botulism",Honey
6101,1,5,2,29,Sweet Somethings,This 4-Letter Dessert Is The Spanish Equivalent Of Creme Caramel,Flan
6101,1,5,3,28,Sweet Somethings,Reel In Some Of These Colorful Candies Named For The Country Of Their Birth,Swedish Fish
6101,1,5,4,27,Sweet Somethings,"Sprinkles, Which Opened Its First Store In 2005, Became An Overnight Sensation Selling These",Cupcakes
6101,1,5,5,26,Sweet Somethings,Powdered Sugar Is Also Known As This Type Of Candymaker's Sugar,Confectioner's Sugar
6101,1,6,1,11,Can You Hear Me?,In 2016 Pitchman Paul Marcarelli Went From 'Can You Hear Me Now?' For Verizon To 'Can You Hear That?' For This Company,Sprint
6101,1,6,2,12,Can You Hear Me?,"The Hearing Device Shown Here Sends Vibrations Directly To The Inner Ear, Skipping The Eardrum--It Uses This Hard Substance As A Conductor, So It Feels Like Voices In Your Head",Bone
6101,1,6,3,13,Can You Hear Me?,Some Scientists Think The Voices Heard By This Female Saint Who Died In 1431 Were Caused By Epilepsy,Joan Of Arc
6101,1,6,4,14,Can You Hear Me?,This 7-Letter Word For A Measurement Of Sound Intensity Was Coined By Telephone Engineers & Honors Their Hero,Decibel
6101,1,6,5,15,Can You Hear Me?,Quietcomfort Noise-Cancelling Headphones Are From This High-End Audio Company That Pioneered The Technology,Bose
6101,2,1,1,32,1973: The Groovy & Not-So-Groovy,The Washington Post Won The 1973 Pulitzer In Public Service 'For Its Investigation Of' This 'Case',Watergate
6101,2,1,2,33,1973: The Groovy & Not-So-Groovy,"His Death On JaN. 22, 2 Days After Nixon's Second Inauguration, Left No Living Ex-U.S. Presidents",Lbj
6101,2,1,3,34,1973: The Groovy & Not-So-Groovy,"Already 12 Games Out After Playing 80, 'Ya Gotta Believe' This Team Led By Tom Seaver Came Back To Win The Nl Pennant",The Mets
6101,2,1,4,35,1973: The Groovy & Not-So-Groovy,"Construction Of The Cn Tower Began In February; 1,815' & 3 Years Later, The Tower Opened To The Public In This City",Toronto
6101,2,1,5,38,1973: The Groovy & Not-So-Groovy,The 2018 Tv Show 'Trust' Dramatizes The 1973 Kidnapping Of This Man III & The Lack Of Interest Of His Billionaire Grandpa,Getty
6101,2,2,1,31,Live Entertainment,"In Las Vegas, You Can Double Down On This Pair, Who Perform At Their Own Theater In The Rio Hotel",Penn & Teller
6101,2,2,2,36,Live Entertainment,It Opened Its Doors In Chicago In 1959 To Become The World's Premier Comedy Club & Improv School,The Second City
6101,2,2,3,37,Live Entertainment,"On August 21, 2017 Bonnie Tyler Was Back In The Spotlight As She Regaled Cruise Ship Passengers With This Fitting Hit",'Total Eclipse Of The Heart'
6101,2,2,4,44,Live Entertainment,Dizzy Gillespie & Diana Krall Are Among Those Who Have Played At This Musical Event First Held In Northern California In 1958,The Monterey Jazz Festival
6101,2,2,5,45,Live Entertainment,"Founded In The U.S., This Performing Arts CO. Invites You To Experience The 'Divine Culture' Of China, 5,000 Years In The Making",Shen Yun
6101,2,3,1,39,Double Animal Names,An Old English One Is Seen Here,A Sheepdog
6101,2,3,2,40,Double Animal Names,"Belzoni, Mississippi Has A Museum & A Festival Devoted To This Whiskered Water Dweller",A Catfish
6101,2,3,3,41,Double Animal Names,"Usually Harmless To Humans, This Predator Can't Change Its Spots Or Bars",A Leopard Shark
6101,2,3,4,42,Double Animal Names,The Mole Rat Belongs To This Order Of Gnawing Mammals,A Rodent
6101,2,3,5,43,Double Animal Names,"At Their Largest, The Japanese Giant Type Of This Crustacean Can Measure Over 12 Feet Across, Including The Legs",A Spider Crab
6101,2,4,1,51,Mark Twain Really Said It,"'I Would Throw Out The Old Maxim, My Country', This, 'And Instead I Would Say, 'My Country When She Is Right''",Right Or Wrong
6101,2,4,2,52,Mark Twain Really Said It,This City Is 'The Grand Old Benevolent National Asylum For The Helpless',Washington
6101,2,4,3,53,Mark Twain Really Said It,"Of One Of These Practitioners, Twain Quipped He Had The 'Surgical Look Of A Man Who Could Endure Pain In Others'",A Dentist
6101,2,4,4,54,Mark Twain Really Said It,The Advantages Of Riding This Big Creature Include An 'Immunity From Collisions' & The Fine View One Has From Up There',An Elephant
6101,2,4,5,55,Mark Twain Really Said It,"Of This 'Devil's Dictionary' Author, Twain Wrote, 'For Every Laugh, There Are 5 Blushes & 10 Shudders'",Ambrose Bierce
6101,2,5,1,56,Offbeat Museums,The Kgb Museum & The Gingerbread Museum Are Just 2 Attractions In This Czech Capital,Prague
6101,2,5,2,57,Offbeat Museums,"Sweet! In Burlingame, CaliF. There's A Toy Museum Along With One Of The Largest Types Of These Candy Dispensers",Pez
6101,2,5,3,58,Offbeat Museums,Patagonia Has A Museum Devoted To These; Its Bar Has Glasses Of Ice Made From Them,Glaciers
6101,2,5,4,59,Offbeat Museums,"Naturally, This City Famed For Its Red Light District Also Has The Adults-Only Sex Museum On Damrak Street",Amsterdam
6101,2,5,5,60,Offbeat Museums,"Rome Has A Museum For Souls Sent Here, A Place Of Purification Or Punishment For Some Catholics",Purgatory
6101,2,6,1,46,In Ovation,By Way Of,Via
6101,2,6,2,47,In Ovation,It Precedes '-Glory' In A Word Referring To Boastfulness,Vain
6101,2,6,3,48,In Ovation,"Roger Rabbit Was One, & It Was Part Of The Name Of The Town Where He Lived",Toon
6101,2,6,4,49,In Ovation,A Cauldron,A Vat
6101,2,6,5,50,In Ovation,1300s B.C. Egyptian Sun God,Aton
6101,3,1,1,61,Sports Halls Of Fame,"Posthumously, Axel Paulsen Was Among The First Group Of Inductees Into The World Hall Of Fame For This In 1976",Figure Skating
6102,1,1,1,21,Lettuce Begin,We'll Begin By Washing The Lettuce & Drying It In This Alliterative Item,A Salad Spinner
6102,1,1,2,22,Lettuce Begin,"Lettuce Begin With A Wedge Salad, Traditionally Made With A Hunk Of This Crisp, Cold Lettuce",Iceberg
6102,1,1,3,23,Lettuce Begin,"We'll Dress Our Lettuce With Extra Virgin Olive Oil & This Vinegar From Modena, Italy",Balsamic
6102,1,1,4,24,Lettuce Begin,"The Owner Of The Brown Derby In Hollywood Got His Name On This Salad With Lettuce, Bacon, Chicken, Eggs & Blue Cheese",A Cobb Salad
6102,1,1,5,25,Lettuce Begin,Here's A Bunch Of This Lettuce Named For Its Soft Texture,Butter Lettuce
6102,1,2,1,26,A Bit O' Brit Lit,An Alternate Title Of This Agatha Christie Mystery Was 'Murder In The Calais Coach',Murder On The Orient Express
6102,1,2,2,27,A Bit O' Brit Lit,This 14th Century Poet Created The Oft-Widowed Wife Of Bath,Chaucer
6102,1,2,3,28,A Bit O' Brit Lit,"In A Thomas Hardy Novel, This 'Obscure' Guy Is Warned That 'The Fawleys Were Not Made For Wedlock'",Jude
6102,1,2,4,29,A Bit O' Brit Lit,In 1907 This Bombay-Born Englishman Who Celebrated The Empire Won The Nobel Prize For Literature,Kipling
6102,1,2,5,30,A Bit O' Brit Lit,Arrr! He's The Leader Of The Pirates In Robert Louis Stevenson's 'Treasure Island',Long John Silver
6102,1,3,1,16,Show Boats,"The S.S. Minnow, Not Long Afloat",Gilligan's Island
6102,1,3,2,17,Show Boats,"Sonny Crockett's Boat, The ST. Vitus Dance",Miami Vice
6102,1,3,3,18,Show Boats,"A Reality Show Debuting In 2005: A Bunch Of Boats Operating Out Of Dutch Harbor, Alaska",The Deadliest Catch
6102,1,3,4,19,Show Boats,"The Uss Nathan James, Whose Crew Has Survived A Global Pandemic",The Last Ship
6102,1,3,5,20,Show Boats,"The Pacific Princess, Exciting & New In 1977",The Love Boat
6102,1,4,1,11,Compan'ee's,"Ice Cream Compan'ee's Include Tastee Freez, Fosters Freeze & This Regal One Founded In 1940",Dairy Queen
6102,1,4,2,12,Compan'ee's,A 1995 Merger Added 'Martin' To The Name Of This Aerospace Company,Lockheed
6102,1,4,3,13,Compan'ee's,This Chain's First Drugstore Opened In Chicago In 1901,Walgreens
6102,1,4,4,14,Compan'ee's,This Seed Seller Says It Never Has & Never Will Sell Gmos,Burpee
6102,1,4,5,15,Compan'ee's,In 1933 R.G. Dun & Company Merged With This Rival,Bradstreet
6102,1,5,1,6,Regional Vocabulary,"In Parts Of The South, Bapsousing Means To Do This By Dunking",Baptizing
6102,1,5,2,7,Regional Vocabulary,In Some Places You Ditch Or Skip; In Utah Sluff Is What You Do If You Don't Go To This,School
6102,1,5,3,8,Regional Vocabulary,"A Big-In-Wisconsin Alternative To 'Yard Sale' Or 'Garage Sale', It Implies That You Pick Through The Offerings",Rummage Sale
6102,1,5,4,9,Regional Vocabulary,"In The Plains States, A Black Blizzard Was One Of These Storms",A Dust Storm
6102,1,5,5,10,Regional Vocabulary,"Folks In Portland, Oregon May Not Go To The Beach Or To The Shore But To This--Presumably The Left One",The Coast
6102,1,6,1,1,State Songs,"'The Skyline Piercing Providence, The State House Dome So Rare'",Rhode Island
6102,1,6,2,2,State Songs,"'God, In His Great Love And Wisdom, Made The Rugged Granite State'",New Hampshire
6102,1,6,3,3,State Songs,"'I Love Your Old Gray Missions, Love Your Vineyards Stretching Far'",California
6102,1,6,4,4,State Songs,"'In Its Fair Western Home, May The Columbine Bloom Til Our Great Mountain Rivers Run Dry'",Colorado
6102,1,6,5,5,State Songs,"'Tell Me Of That Treasure State, Story Always New, Tell Of Its Beauties Grand And Its Hearts So True'",Montana
6102,2,1,1,31,Specific General History,"A Brigadier GeN. At 23, He Distinguished Himself At Gettysburg, But Things Didn't Go As Well For Him In The Montana Territory",Custer
6102,2,1,2,32,Specific General History,"This General Got His 5th Star In December 1944, But That Wouldn't Be His Last Government Job",Eisenhower
6102,2,1,3,33,Specific General History,"Known By A 'Colorful' Nickname, He Got The Rank Of General Of The Armies Of The U.S. In September 1919",'Black Jack' Pershing
6102,2,1,4,39,Specific General History,In March 2018 This 3-Star General Advised The Nation He'D No Longer Serve As National Security Advisor,H.R. Mcmaster
6102,2,1,5,40,Specific General History,He Said Overseeing Writing Of The War History In Europe In 1945 Was Like Being An 'Undertaker At My Own Funeral'; It Wasn't Far Off,Patton
6102,2,2,1,56,Mammals,"Beware Of Dog, Especially This Wild Predator Of Australia",A Dingo
6102,2,2,2,57,Mammals,This Largest South American Member Of The Camel Family Makes A Good Guard Animal For Sheep & Other Livestock,A Llama
6102,2,2,3,58,Mammals,In The 1920s The University Of Michigan Tried Using A Live Pair Of These As Its Mascots; Not A Great Idea,A Wolverine
6102,2,2,4,59,Mammals,"Found At High Elevations, It's The 4-Letter Rabbit & Hare Relative Seen Here",A Pika
6102,2,2,5,60,Mammals,"Sadly, Less Than 30 Years After It Was Discovered, Steller's This Aquatic Mammal Was Hunted To Extinction",A Sea Cow
